feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples,mutual_information,transfer_entropy,importance_mean,pearson_score,spearman_score,mi_score,te_score,rf_score,consensus_score
tratadores_e_intercambiadores_de_butano | AI-1224B,0,0min (0.00h),-0.8053571087171038,0.8053571087171038,-0.8588792128854029,0.8588792128854029,119456,3.930344484738495,0.07609469688761494,1.836008858327107,1.0,1.0,1.0,0.36975182359072173,1.0,0.9054627735386084
tratadores_e_intercambiadores_de_propano | PIC-2417,108,540min (9.00h),-0.4725168176725084,0.4725168176725084,-0.09045363630082615,0.09045363630082615,119096,0.278784047311893,,,0.5823600498388859,0.10486981670283108,0.07093119913392067,0.0,0.02420056434126566,0.18155686587724668
lab_isobutano_fresco_a_D02 | BUTILENOS,432,2160min (36.00h),0.3764683505625574,0.3764683505625574,0.3428554067029839,0.3428554067029839,56785,,,,0.4618407554621221,0.398889758111882,0.0,0.0,0.02420056434126566,0.18134379366762923
horno | TI-1508,108,540min (9.00h),-0.42209112248239744,0.42209112248239744,-0.2390231168698516,0.2390231168698516,116999,,,,0.5190871066505993,0.2779367088346802,0.0,0.0,0.02420056434126566,0.17751242407316825
despropanizadora_y_despojo | LIC-1152,144,720min (12.00h),-0.4439629383363652,0.4439629383363652,-0.19676561729909273,0.19676561729909273,116709,,,,0.546531332391768,0.2287114299149199,0.0,0.0,0.02420056434126566,0.1769896886704964
tratadores_e_intercambiadores_de_propano | TI-2404,66,330min (5.50h),-0.42989942267051273,0.42989942267051273,-0.21939405008119123,0.21939405008119123,118163,,,,0.5288847729462659,0.2550710329801858,0.0,0.0,0.02420056434126566,0.17653198926891076
tratadores_e_intercambiadores_de_butano | FIC-2121,0,0min (0.00h),-0.3583809151080605,0.3583809151080605,-0.34271672078688253,0.34271672078688253,118663,,,,0.43914507875167746,0.39872820447118673,0.0,0.0,0.02420056434126566,0.17564564144391379
reactor_de_alquilacion | FI-1903A,60,300min (5.00h),-0.37697931328882134,0.37697931328882134,-0.3059024697740501,0.3059024697740501,118276,,,,0.4624818991375507,0.3558437036669145,0.0,0.0,0.02420056434126566,0.17504717141974124
tratadores_e_intercambiadores_de_butano | TI-1975,0,0min (0.00h),-0.3657077871309674,0.3657077871309674,-0.3226539166829694,0.3226539166829694,118193,,,,0.4483386606250742,0.37535727296886406,0.0,0.0,0.02420056434126566,0.17443839718691456
lab_carga_D03_a_E28 | FI-1909_ACIDO_2,54,270min (4.50h),-0.3257994029992284,0.3257994029992284,-0.3920662612058017,0.3920662612058017,53554,,,,0.3982625850770063,0.45621492082589166,0.0,0.0,0.02420056434126566,0.17404802547845172
horno | FI-1059B-F-1-OLEFINAS,48,240min (4.00h),-0.3877908804703015,0.3877908804703015,-0.27819242212501133,0.27819242212501133,118064,,,,0.476047992246849,0.3235645854450767,0.0,0.0,0.02420056434126566,0.17359682696379017
tratadores_e_intercambiadores_de_butano | TI-1976,24,120min (2.00h),-0.3643812651828539,0.3643812651828539,-0.3170892338364203,0.3170892338364203,119078,,,,0.4466741729557508,0.3688750374366194,0.0,0.0,0.02420056434126566,0.17304993993974702
tratadores_e_intercambiadores_de_propano | TI-2406,54,270min (4.50h),-0.4300508931062915,0.4300508931062915,-0.1854980515563276,0.1854980515563276,119089,,,,0.5290748343869978,0.21558597118999923,0.0,0.0,0.02420056434126566,0.17065674536056571
psh | TI-4115,120,600min (10.00h),-0.44554088971215894,0.44554088971215894,-0.14203311545745334,0.14203311545745334,115603,,,,0.548511307628164,0.1649541632404069,0.0,0.0,0.02420056434126566,0.16792109247841844
reactor_de_alquilacion | FI-1059B,48,240min (4.00h),-0.37620371419046245,0.37620371419046245,-0.265473709270041,0.265473709270041,119202,,,,0.46150869614050066,0.30874870201264837,0.0,0.0,0.02420056434126566,0.16773962042233884
horno | TI-1497,120,600min (10.00h),-0.40707128994098046,0.40707128994098046,-0.20925284383642656,0.20925284383642656,116979,,,,0.5002405839104026,0.24325765757813544,0.0,0.0,0.02420056434126566,0.16759893569963738
tratadores_e_intercambiadores_de_propano | TI-2405,51,255min (4.25h),-0.4303108057542658,0.4303108057542658,-0.16514776963507746,0.16514776963507746,119103,,,,0.5294009664937974,0.1918801600595537,0.0,0.0,0.02420056434126566,0.16718240671769882
horno | FIC-1666,54,270min (4.50h),-0.3990880421187456,0.3990880421187456,-0.22025558544338292,0.22025558544338292,95527,,,,0.4902233975531317,0.2560746256899747,0.0,0.0,0.02420056434126566,0.16701718432709553
despropanizadora_y_despojo | TI-2340,108,540min (9.00h),-0.3742332528611852,0.3742332528611852,-0.26325200115657144,0.26325200115657144,119199,,,,0.4590362089041417,0.30616065959000793,0.0,0.0,0.02420056434126566,0.16673329224985303
horno | TI-2581,108,540min (9.00h),-0.3735203920653352,0.3735203920653352,-0.2639909721646272,0.2639909721646272,116855,,,,0.4581417284122631,0.3070214784826225,0.0,0.0,0.02420056434126566,0.16663879496077555
horno | FI-1666A,54,270min (4.50h),-0.39877030781347994,0.39877030781347994,-0.21815358559471065,0.21815358559471065,95609,,,,0.4898247122287103,0.2536260300586377,0.0,0.0,0.02420056434126566,0.16655022365128963
isostripper | TI-1497,120,600min (10.00h),-0.39837330531010007,0.39837330531010007,-0.20289222952363556,0.20289222952363556,118045,,,,0.48932656308575334,0.2358482505656861,0.0,0.0,0.02420056434126566,0.16375901944160765
psh | TI-4043A,60,300min (5.00h),-0.46104442167861703,0.46104442167861703,-0.09034665827115655,0.09034665827115655,115329,,,,0.5679647647125567,0.10474519921712408,0.0,0.0,0.02420056434126566,0.1637531121460242
psh | TI-4070,108,540min (9.00h),-0.44016674396109395,0.44016674396109395,-0.11703429760687438,0.11703429760687438,115626,,,,0.5417679594698348,0.13583332566461812,0.0,0.0,0.02420056434126566,0.1618671298024678
debutanizadora_y_tratamiento_de_alquilato | TI-2106,108,540min (9.00h),-0.38940565598455495,0.38940565598455495,-0.19707716474077014,0.19707716474077014,116179,,,,0.4780741735218913,0.22907434797370446,0.0,0.0,0.02420056434126566,0.1599298366618449
lab_carga_a_P201 | CARGA DE P-201 A/B C-3=,120,600min (10.00h),-0.2822589288411379,0.2822589288411379,-0.3841583556371867,0.3841583556371867,56818,,,,0.34362905077649764,0.4470030918904294,0.0,0.0,0.02420056434126566,0.15900786756300522
psh | TI-4043B,60,300min (5.00h),-0.45654831932147605,0.45654831932147605,-0.07001914469727347,0.07001914469727347,116214,,,,0.5623231641765686,0.08106591067464682,0.0,0.0,0.02420056434126566,0.15879081873065556
debutanizadora_y_tratamiento_de_alquilato | TI-2104,144,720min (12.00h),-0.37596392286831304,0.37596392286831304,-0.2144583036937012,0.2144583036937012,116171,,,,0.461207811786875,0.24932143835037193,0.0,0.0,0.02420056434126566,0.15875030978459093
tratadores_e_intercambiadores_de_butano | FI-1223,39,195min (3.25h),-0.40724532040779177,0.40724532040779177,-0.15582769468850158,0.15582769468850158,119247,,,,0.5004589531326427,0.18102331113431025,0.0,0.0,0.02420056434126566,0.15831837603862361
horno | FI-1499B,120,600min (10.00h),-0.3995355817990298,0.3995355817990298,-0.16704539540757646,0.16704539540757646,117180,,,,0.49078495952383666,0.19409068266229723,0.0,0.0,0.02420056434126566,0.15785998336562015
horno | TI-1511,108,540min (9.00h),-0.3980335299731437,0.3980335299731437,-0.16667030487450557,0.16667030487450557,116770,,,,0.4889002212076499,0.19365374398163396,0.0,0.0,0.02420056434126566,0.15732325798447397
