feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples
horno | poder-calorico,51,255min (4.25h),-0.05308826914829676,0.05308826914829676,-0.11120627168907045,0.11120627168907045,118412
reactor_de_alquilacion | AI-1050,432,2160min (36.00h),0.052085567485367405,0.052085567485367405,0.004103514014147471,0.004103514014147471,118958
tratamiento_de_efluentes | FI-1294,216,1080min (18.00h),0.05064742607883697,0.05064742607883697,0.03270126343152203,0.03270126343152203,119220
lab_R-201 | EFLUENTE DE R-201 transC-4=,168,840min (14.00h),0.050137871999103585,0.050137871999103585,-0.166280200930551,0.166280200930551,56791
lab_isobutano_reciclo | Relacion 1 Ol/iso,54,270min (4.50h),-0.0472425993705349,0.0472425993705349,-0.0656406660668579,0.0656406660668579,55237
lab_carga_a_P201 | CARGA DE P-201 A/B-oxigenados,528,2640min (44.00h),0.045872726984505556,0.045872726984505556,0.01848521612971403,0.01848521612971403,56671
lab_R-202 | Relacion 2C-4=/1C-4=,0,0min (0.00h),-0.0448523155943546,0.0448523155943546,-0.23353845597110412,0.23353845597110412,56680
tratamiento_de_efluentes | LI-1725,552,2760min (46.00h),0.0444098009769465,0.0444098009769465,-0.00011890255304481823,0.00011890255304481823,116022
tratamiento_de_efluentes | FIC-1203,144,720min (12.00h),-0.04349771395999149,0.04349771395999149,-0.05230656496386351,0.05230656496386351,41114
despropanizadora_y_despojo | TI-2338,312,1560min (26.00h),-0.04200432864401976,0.04200432864401976,-0.007751284521421828,0.007751284521421828,119159
"lab_isobutano_reciclo | IC-4 DE RECICLO 1,3-Butadieno",336,1680min (28.00h),0.0409414547973417,0.0409414547973417,0.13211575122991553,0.13211575122991553,55698
regenerador_de_acido | PI-2543,156,780min (13.00h),0.040782142562084026,0.040782142562084026,0.14018946083897718,0.14018946083897718,117038
despropanizadora_y_despojo | TI-2385,0,0min (0.00h),0.04071755822096244,0.04071755822096244,0.04555087281307734,0.04555087281307734,119465
lab_R-201 | EFLUENTE DE R-201 cisC-4=,0,0min (0.00h),-0.04043792211016087,0.04043792211016087,-0.20880023841517362,0.20880023841517362,56791
"lab_R-201 | EFLUENTE DE R-202 1,3-BUTADIENO",2,10min (0.17h),0.04039756690357842,0.04039756690357842,0.2322433096811405,0.2322433096811405,56791
"lab_R-202 | EFLUENTE DE R-202 1,3-BUTADIENO",2,10min (0.17h),0.04039756690024489,0.04039756690024489,0.2322433096811405,0.2322433096811405,56791
lab_carga_a_P201 | CARGA DE P-201 A/B transC-4=,168,840min (14.00h),0.040220097740986664,0.040220097740986664,-0.02517282004852255,0.02517282004852255,56835
lab_R-202 | EFLUENTE DE R-202 Olefinas Totales,384,1920min (32.00h),0.03564220171637416,0.03564220171637416,0.17286714969204775,0.17286714969204775,56791
tratamiento_de_efluentes | LI-1279,552,2760min (46.00h),-0.03465122891562964,0.03465122891562964,-0.018111309641539376,0.018111309641539376,115381
lab_R-201 | EFLUENTE DE R-201 Olefinas Totales,96,480min (8.00h),0.033769217109963535,0.033769217109963535,0.09464323722971264,0.09464323722971264,56791
lab_isobutano_reciclo | CARGA DE D-03A/B-OLEFINAS TOTALES,312,1560min (26.00h),0.03131052710842521,0.03131052710842521,0.034335229709085396,0.034335229709085396,55315
lab_carga_D03_a_E28 | OLEFINAS,312,1560min (26.00h),0.030916458556532897,0.030916458556532897,0.03537430019148293,0.03537430019148293,55189
lab_carga_a_P201 | CARGA DE P-201 A/B cisC-4=,6,30min (0.50h),-0.02989085817576213,0.02989085817576213,-0.12247687690815874,0.12247687690815874,56835
lab_R-202 | EFLUENTE DE R-202 transC-4=,384,1920min (32.00h),0.02900323872456916,0.02900323872456916,-0.16308616017426927,0.16308616017426927,56791
lab_carga_D03_a_E28 | Relacion HF/HC,4,20min (0.33h),-0.028634100338871357,0.028634100338871357,0.17616457200999713,0.17616457200999713,53374
lab_R-202 | EFLUENTE DE R-202 cisC-4=,204,1020min (17.00h),-0.02783259548999547,0.02783259548999547,-0.15332028292083594,0.15332028292083594,56791
lab_isobutano_reciclo | ALK.IC-4 DE RECICLO C-4= Butilenos,84,420min (7.00h),0.024516046687325366,0.024516046687325366,-0.2133768591442845,0.2133768591442845,55698
lab_R-202 | EFLUENTE DE R-202 H-2S,576,2880min (48.00h),-0.023583571633969163,0.023583571633969163,0.2943880038521094,0.2943880038521094,37133
tratamiento_de_efluentes | PI-2546,42,210min (3.50h),-0.016814071424276683,0.016814071424276683,0.0651389074262433,0.0651389074262433,118810
despropanizadora_y_despojo | PI-2546,42,210min (3.50h),-0.0168133200328706,0.0168133200328706,0.06513949685642616,0.06513949685642616,118810
lab_carga_a_P201 | CARGA DE P-201 A/B 1C-4=,57,285min (4.75h),0.016608824088216047,0.016608824088216047,-0.0427940818289061,0.0427940818289061,56835
tratamiento_de_efluentes | AI-1193,360,1800min (30.00h),-0.01243371277637001,0.01243371277637001,-0.02296517721075758,0.02296517721075758,97345
regenerador_de_acido | AI-1193,360,1800min (30.00h),-0.012433189872332747,0.012433189872332747,-0.022990747850621766,0.022990747850621766,97345
lab_isobutano_reciclo | Relacion 2 Ol/iso,48,240min (4.00h),0.007916748883665633,0.007916748883665633,-0.014597597093424649,0.014597597093424649,55042
