feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples
tratadores_e_intercambiadores_de_butano | AI-1224A,7,35min (0.58h),-0.8074152799558487,0.8074152799558487,-0.8533409256876053,0.8533409256876053,119333
reactor_de_alquilacion | FIC-1047,96,480min (8.00h),0.3754957529153698,0.3754957529153698,0.11887190006626547,0.11887190006626547,73117
reactor_de_alquilacion | TI-1907,45,225min (3.75h),0.37363653643206884,0.37363653643206884,0.26312112038355623,0.26312112038355623,117634
despropanizadora_y_despojo | TI-2333,432,2160min (36.00h),0.37282240845622816,0.37282240845622816,0.14873311709688727,0.14873311709688727,118789
lab_isobutano_reciclo | FIC-1059C Olefinas 1,54,270min (4.50h),0.37254680170574656,0.37254680170574656,0.2830708350922426,0.2830708350922426,55659
isostripper | TI-1085,39,195min (3.25h),0.37195555529876323,0.37195555529876323,0.0414521008274717,0.0414521008274717,119147
despropanizadora_y_despojo | TI-1582,84,420min (7.00h),0.3685464527924175,0.3685464527924175,0.022201492097583417,0.022201492097583417,118083
isostripper | TIC-1091,30,150min (2.50h),0.3683846454909318,0.3683846454909318,0.1780027259763121,0.1780027259763121,110930
reactor_de_alquilacion | TI-1055,45,225min (3.75h),0.3648496526416293,0.3648496526416293,0.2365942504488816,0.2365942504488816,118417
despropanizadora_y_despojo | TI-1149,96,480min (8.00h),0.3641415702186834,0.3641415702186834,0.04190744059790204,0.04190744059790204,118263
lab_isobutano_fresco_a_D02 | BUTILENOS,576,2880min (48.00h),-0.3585472875904608,0.3585472875904608,-0.2876062428998238,0.2876062428998238,56745
tratadores_e_intercambiadores_de_butano | TI-1306,33,165min (2.75h),0.3583932259941611,0.3583932259941611,0.2158542840043254,0.2158542840043254,117251
tratadores_e_intercambiadores_de_butano | TI-1736,15,75min (1.25h),0.35786972320673394,0.35786972320673394,0.3891095245054019,0.3891095245054019,118217
isostripper | PIC-1111,72,360min (6.00h),0.35750749031844375,0.35750749031844375,-0.2466108882821314,0.2466108882821314,78947
lab_isobutano_fresco_a_D02 | FLUJO ISOBUTANO FRESCO,63,315min (5.25h),0.3574123679248985,0.3574123679248985,0.2783289998010167,0.2783289998010167,56802
despropanizadora_y_despojo | FIC-2380,66,330min (5.50h),-0.3567948014855979,0.3567948014855979,-0.16579878629319897,0.16579878629319897,119351
regenerador_de_acido | TI-1072,480,2400min (40.00h),0.3554141703617784,0.3554141703617784,0.16338283028554196,0.16338283028554196,118803
horno | PI-1661C,576,2880min (48.00h),0.3542838287167254,0.3542838287167254,0.008543391457026211,0.008543391457026211,95615
despropanizadora_y_despojo | PI-2322B,84,420min (7.00h),0.3542253391143463,0.3542253391143463,0.2423125374725702,0.2423125374725702,101055
lab_isobutano_fresco_a_D02 | ISOBUTANO,552,2760min (46.00h),0.3529629829648699,0.3529629829648699,0.3984786941216881,0.3984786941216881,56769
horno | PIC-1662,432,2160min (36.00h),0.35206216451910977,0.35206216451910977,-0.04499164478778782,0.04499164478778782,92897
horno | PI-1661B,576,2880min (48.00h),0.34937806251013304,0.34937806251013304,0.016354956578025374,0.016354956578025374,94722
horno | PI-1661A,576,2880min (48.00h),0.34926283007325165,0.34926283007325165,0.0120357391056126,0.0120357391056126,95608
horno | PI-1661A.1,576,2880min (48.00h),0.34926283007325165,0.34926283007325165,0.0120357391056126,0.0120357391056126,95608
horno | FIC-1047-F-1-ISOBUTANO,108,540min (9.00h),0.34564334177702777,0.34564334177702777,0.10535983213740521,0.10535983213740521,72030
tratadores_e_intercambiadores_de_butano | TI-1305,27,135min (2.25h),0.3434901199730826,0.3434901199730826,0.23779416867344838,0.23779416867344838,118337
psh | TI-4085,39,195min (3.25h),0.3375209337614906,0.3375209337614906,0.08182747304720998,0.08182747304720998,115819
isostripper | FI-1449,576,2880min (48.00h),0.3367523048619335,0.3367523048619335,0.22241871910420163,0.22241871910420163,108371
despropanizadora_y_despojo | FI-1485,39,195min (3.25h),0.33589692380815456,0.33589692380815456,0.24411354069624774,0.24411354069624774,113931
regenerador_de_acido | TI-1073,264,1320min (22.00h),0.3350903397881037,0.3350903397881037,0.15669777491208242,0.15669777491208242,96029
lab_carga_D03_a_E28 | FI-1909_ACIDO_2,57,285min (4.75h),0.3341698085514093,0.3341698085514093,0.3319548830834371,0.3319548830834371,53582
reactor_de_alquilacion | FIC-1932,108,540min (9.00h),0.333173783083686,0.333173783083686,0.01984317491263041,0.01984317491263041,116970
tratadores_e_intercambiadores_de_butano | LIC-2478,45,225min (3.75h),0.3325427366583724,0.3325427366583724,0.13069419494059956,0.13069419494059956,110831
debutanizadora_y_tratamiento_de_alquilato | LIC-2130,12,60min (1.00h),0.33216248463487835,0.33216248463487835,0.17033738775170018,0.17033738775170018,110987
tratadores_e_intercambiadores_de_propano | FI-2423B,60,300min (5.00h),0.32698355058682227,0.32698355058682227,0.1692962193292094,0.1692962193292094,118602
isostripper | FI-1450,576,2880min (48.00h),0.32369563073650776,0.32369563073650776,0.2339396794861461,0.2339396794861461,115192
regenerador_de_acido | LIC-2470,204,1020min (17.00h),0.3216573812164225,0.3216573812164225,0.054535286896479344,0.054535286896479344,98779
reactor_de_alquilacion | TI-1051,42,210min (3.50h),0.3133972761452576,0.3133972761452576,0.22035724039471194,0.22035724039471194,118449
tratadores_e_intercambiadores_de_butano | TI-1731,63,315min (5.25h),0.31260233275637256,0.31260233275637256,0.07510528330490311,0.07510528330490311,118135
isostripper | FIC-2318,96,480min (8.00h),0.3081878805818608,0.3081878805818608,0.2839936355925228,0.2839936355925228,106389
